ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
29,Hamburg,Hamburg TMS,05/16/2007,Masters,Outdoor,Clay,2nd Round,3,Blake J.,Clement A.,9,50,2180,720,6,2,6,3,,,,,,,2,0,Completed,1.44,2.62,1.5,2.55,1.48,2.53,1.524,2.78,1.5,2.5
29,Hamburg,Hamburg TMS,05/16/2007,Masters,Outdoor,Clay,2nd Round,3,Ferrero J.C.,Safin M.,19,26,1355,1065,6,3,7,6,,,,,,,2,0,Completed,1.66,2.1,1.67,2.15,1.55,2.35,1.649,2.44,1.57,2.34
29,Hamburg,Hamburg TMS,05/17/2007,Masters,Outdoor,Clay,2nd Round,3,Acasuso J.,Volandri F.,32,34,885,872,3,6,7,6,6,3,,,,,2,1,Completed,1.44,2.62,1.42,2.8,1.42,2.75,1.559,2.69,1.55,2.38
29,Hamburg,Hamburg TMS,05/17/2007,Masters,Outdoor,Clay,2nd Round,3,Djokovic N.,Benneteau J.,6,38,2735,822,7,6,6,3,,,,,,,2,0,Completed,1.07,7.5,1.12,6,1.11,5.84,1.118,8.65,1.1,6.75
29,Hamburg,Hamburg TMS,05/17/2007,Masters,Outdoor,Clay,2nd Round,3,Davydenko N.,Simon G.,3,54,2955,675,6,7,6,4,7,5,,,,,2,1,Completed,1.22,4,1.25,3.85,1.25,3.9,1.388,3.38,1.38,2.95
29,Hamburg,Hamburg TMS,05/17/2007,Masters,Outdoor,Clay,2nd Round,3,Nieminen J.,Mayer F.,23,45,1170,750,6,2,6,4,,,,,,,2,0,Completed,1.72,2,1.77,2,1.7,2.1,1.775,2.19,1.77,2
29,Hamburg,Hamburg TMS,05/17/2007,Masters,Outdoor,Clay,2nd Round,3,Melzer J.,Gasquet R.,35,13,865,1795,6,3,6,4,,,,,,,2,0,Completed,4.5,1.16,4.4,1.2,4.67,1.17,4.75,1.241,4,1.23
29,Hamburg,Hamburg TMS,05/17/2007,Masters,Outdoor,Clay,2nd Round,3,Gonzalez F.,Mathieu P.H.,5,37,2760,825,7,5,6,4,,,,,,,2,0,Completed,1.61,2.2,1.7,2.1,1.73,2.03,1.69,2.35,1.7,2.1
29,Hamburg,Hamburg TMS,05/17/2007,Masters,Outdoor,Clay,3rd Round,3,Ferrer D.,Ljubicic I.,14,8,1725,2220,6,3,6,3,,,,,,,2,0,Completed,1.44,2.62,1.4,2.85,1.4,2.85,1.455,3,1.43,2.75
29,Hamburg,Hamburg TMS,05/17/2007,Masters,Outdoor,Clay,3rd Round,3,Moya C.,Blake J.,36,9,860,2180,1,6,6,3,6,3,,,,,2,1,Completed,1.9,1.8,2,1.77,2.05,1.75,2.14,1.806,2,1.77
29,Hamburg,Hamburg TMS,05/17/2007,Masters,Outdoor,Clay,3rd Round,3,Nadal R.,Andreev I.,2,164,4875,265,6,4,6,1,,,,,,,2,0,Completed,1.05,9,1.06,8.5,1.07,7.19,1.121,8.45,1.1,7
29,Hamburg,Hamburg TMS,05/17/2007,Masters,Outdoor,Clay,3rd Round,3,Federer R.,Ferrero J.C.,1,19,7015,1355,6,2,6,3,,,,,,,2,0,Completed,1.16,4.5,1.22,4.1,1.23,3.89,1.26,4.54,1.23,4
29,Hamburg,Hamburg TMS,05/17/2007,Masters,Outdoor,Clay,3rd Round,3,Almagro N.,Acasuso J.,52,32,700,885,6,2,6,3,,,,,,,2,0,Completed,1.44,2.62,1.6,2.3,1.5,2.45,1.439,3.08,1.5,2.52
29,Hamburg,Hamburg TMS,05/17/2007,Masters,Outdoor,Clay,3rd Round,3,Hewitt L.,Davydenko N.,22,3,1240,2955,6,4,2,6,6,4,,,,,2,1,Completed,2.5,1.5,2.2,1.65,2.3,1.6,2.45,1.645,2.43,1.53
29,Hamburg,Hamburg TMS,05/17/2007,Masters,Outdoor,Clay,3rd Round,3,Djokovic N.,Nieminen J.,6,23,2735,1170,7,5,4,6,6,4,,,,,2,1,Completed,1.2,4.33,1.25,3.85,,,1.222,5.1,1.18,4.6
29,Hamburg,Hamburg TMS,05/17/2007,Masters,Outdoor,Clay,3rd Round,3,Gonzalez F.,Melzer J.,5,35,2760,865,3,6,6,3,6,4,,,,,2,1,Completed,1.25,3.75,1.3,3.4,,,1.397,3.32,1.32,3.3
29,Hamburg,Hamburg TMS,05/18/2007,Masters,Outdoor,Clay,Quarterfinals,3,Federer R.,Ferrer D.,1,14,7015,1725,6,3,4,6,6,3,,,,,2,1,Completed,1.1,7,1.1,6.5,1.13,5.5,1.146,7.26,1.1,6.75
29,Hamburg,Hamburg TMS,05/18/2007,Masters,Outdoor,Clay,Quarterfinals,3,Moya C.,Djokovic N.,36,6,860,2735,7,6,4,6,7,5,,,,,2,1,Completed,3.4,1.33,3.4,1.3,2.92,1.37,3.43,1.38,3.1,1.35
29,Hamburg,Hamburg TMS,05/18/2007,Masters,Outdoor,Clay,Quarterfinals,3,Nadal R.,Gonzalez F.,2,5,4875,2760,6,4,6,4,,,,,,,2,0,Completed,1.06,8.5,1.08,7.25,1.07,7.19,1.071,12,1.07,8.5
29,Hamburg,Hamburg TMS,05/18/2007,Masters,Outdoor,Clay,Quarterfinals,3,Hewitt L.,Almagro N.,22,52,1240,700,6,3,6,4,,,,,,,2,0,Completed,2.37,1.57,2.3,1.6,2.28,1.58,2.26,1.735,2.18,1.65
29,Hamburg,Hamburg TMS,05/19/2007,Masters,Outdoor,Clay,Semifinals,3,Federer R.,Moya C.,1,36,7015,860,4,6,6,4,6,2,,,,,2,1,Completed,1.06,8.5,1.07,8,1.07,7.19,1.083,11,1.09,7.2
29,Hamburg,Hamburg TMS,05/19/2007,Masters,Outdoor,Clay,Semifinals,3,Nadal R.,Hewitt L.,2,22,4875,1240,2,6,6,3,7,5,,,,,2,1,Completed,1.06,8.5,1.08,7.25,1.09,6.68,1.079,11.1,1.08,8.2
29,Hamburg,Hamburg TMS,05/20/2007,Masters,Outdoor,Clay,The Final,3,Federer R.,Nadal R.,1,2,7015,4875,2,6,6,2,6,0,,,,,2,1,Completed,3.4,1.33,3.2,1.33,3.22,1.32,3.65,1.351,3.3,1.32
30,Portschach,Hypo Group Tennis International,05/20/2007,International,Outdoor,Clay,1st Round,3,Russell M.,Vassallo-Arguello M.,71,59,548,603,6,1,7,6,,,,,,,2,0,Completed,2.37,1.53,2.2,1.65,2.53,1.48,2.78,1.524,2.24,1.62
30,Portschach,Hypo Group Tennis International,05/20/2007,International,Outdoor,Clay,1st Round,3,Spadea V.,Hrbaty D.,64,27,564,1038,6,1,7,5,,,,,,,2,0,Completed,2,1.72,2.15,1.67,2.05,1.75,2.23,1.752,2.03,1.75
30,Portschach,Hypo Group Tennis International,05/20/2007,International,Outdoor,Clay,1st Round,3,Hartfield D.,Wawrinka S.,97,43,426,740,6,2,6,4,,,,,,,2,0,Completed,2.37,1.53,,,2.25,1.6,2.53,1.613,2.48,1.51
30,Portschach,Hypo Group Tennis International,05/21/2007,International,Outdoor,Clay,1st Round,3,Montanes A.,Bracciali D.,51,111,680,372,6,0,6,4,,,,,,,2,0,Completed,1.36,3,1.37,3,1.32,3.22,1.397,3.32,1.33,3.2
30,Portschach,Hypo Group Tennis International,05/21/2007,International,Outdoor,Clay,1st Round,3,Lee H.T.,Udomchoke D.,41,104,761,408,6,3,6,0,,,,,,,2,0,Completed,1.44,2.62,1.45,2.7,1.42,2.75,1.524,2.78,1.4,2.85
30,Portschach,Hypo Group Tennis International,05/21/2007,International,Outdoor,Clay,1st Round,3,Roddick A.,Peya A.,3,99,2930,423,6,4,7,5,,,,,,,2,0,Completed,1.08,7,1.12,6,1.1,6.25,1.136,7.64,1.13,5.6
30,Portschach,Hypo Group Tennis International,05/21/2007,International,Outdoor,Clay,1st Round,3,Pless K.,Berlocq C.,81,98,499,424,6,3,6,3,,,,,,,2,0,Completed,2.37,1.53,2.2,1.65,2.15,1.65,2.4,1.667,2.33,1.57
30,Portschach,Hypo Group Tennis International,05/21/2007,International,Outdoor,Clay,1st Round,3,Montcourt M.,Mirnyi M.,141,54,316,635,6,4,6,4,,,,,,,2,0,Completed,1.83,1.83,1.93,1.83,1.87,1.87,2.19,1.775,1.88,1.88
30,Portschach,Hypo Group Tennis International,05/21/2007,International,Outdoor,Clay,1st Round,3,Starace P.,Koubek S.,53,68,639,552,6,4,6,4,,,,,,,2,0,Completed,1.33,3.25,1.35,2.85,1.3,3.34,1.364,3.55,1.37,3
30,Portschach,Hypo Group Tennis International,05/21/2007,International,Outdoor,Clay,1st Round,3,Horna L.,Dolgopolov A.,82,224,485,174,6,3,6,0,,,,,,,2,0,Completed,1.3,3.39,,,,,1.257,4.49,1.3,3.4
30,Portschach,Hypo Group Tennis International,05/21/2007,International,Outdoor,Clay,1st Round,3,Ljubicic I.,Delic A.,7,67,2260,552,7,6,7,6,,,,,,,2,0,Completed,1.16,4.5,1.2,4.4,1.2,4.25,1.25,4.6,1.23,4
30,Portschach,Hypo Group Tennis International,05/21/2007,International,Outdoor,Clay,1st Round,3,Monfils G.,Querrey S.,75,66,537,557,6,4,7,5,,,,,,,2,0,Completed,1.72,2,1.55,2.4,1.7,2.08,1.806,2.14,1.8,1.97
30,Portschach,Hypo Group Tennis International,05/22/2007,International,Outdoor,Clay,1st Round,3,Monaco J.,Melzer J.,47,30,730,920,6,3,6,1,,,,,,,2,0,Completed,1.66,2.1,1.65,2.2,1.7,2.1,1.813,2.13,1.82,1.94
30,Portschach,Hypo Group Tennis International,05/22/2007,International,Outdoor,Clay,1st Round,3,Davydenko N.,Ramirez-Hidalgo R.,4,60,2905,595,6,3,6,0,,,,,,,2,0,Completed,1.12,5.5,1.18,4.65,1.15,5.2,1.17,6.29,1.13,5.5
30,Portschach,Hypo Group Tennis International,05/22/2007,International,Outdoor,Clay,1st Round,3,Lapentti N.,Verkerk M.,65,711,558,21,6,4,7,6,,,,,,,2,0,Completed,1.38,2.87,1.45,2.7,1.35,3.1,1.412,3.23,1.35,3.1
30,Portschach,Hypo Group Tennis International,05/22/2007,International,Outdoor,Clay,1st Round,3,Hewitt L.,Roitman S.,16,83,1480,484,6,2,6,2,,,,,,,2,0,Completed,1.14,5,1.16,5,1.23,3.89,1.247,4.65,1.17,4.8
30,Portschach,Hypo Group Tennis International,05/22/2007,International,Outdoor,Clay,2nd Round,3,Montanes A.,Montcourt M.,51,141,680,316,7,6,6,1,,,,,,,2,0,Completed,1.28,3.5,1.37,3,1.35,3.1,1.377,3.45,1.35,3.1
30,Portschach,Hypo Group Tennis International,05/22/2007,International,Outdoor,Clay,2nd Round,3,Horna L.,Ljubicic I.,82,7,485,2260,7,6,6,4,,,,,,,2,0,Completed,2.5,1.5,2.7,1.45,2.35,1.55,2.45,1.645,2.5,1.5
30,Portschach,Hypo Group Tennis International,05/23/2007,International,Outdoor,Clay,2nd Round,3,Roddick A.,Pless K.,3,81,2930,499,6,4,6,3,,,,,,,2,0,Completed,1.11,6,1.12,6,1.15,5.2,1.182,6,1.15,5.1
30,Portschach,Hypo Group Tennis International,05/23/2007,International,Outdoor,Clay,2nd Round,3,Monfils G.,Lee H.T.,75,41,537,761,7,6,6,4,,,,,,,2,0,Completed,1.44,2.62,1.48,2.6,1.5,2.45,1.472,2.92,1.5,2.5
30,Portschach,Hypo Group Tennis International,05/23/2007,International,Outdoor,Clay,2nd Round,3,Davydenko N.,Lapentti N.,4,65,2905,558,6,4,6,2,,,,,,,2,0,Completed,1.08,7,1.12,6,1.13,5.5,1.099,9.1,1.11,6.2
30,Portschach,Hypo Group Tennis International,05/23/2007,International,Outdoor,Clay,2nd Round,3,Hartfield D.,Spadea V.,97,64,426,564,6,4,7,6,,,,,,,2,0,Completed,1.83,1.83,1.83,1.93,1.87,1.87,2.02,1.893,1.88,1.88
30,Portschach,Hypo Group Tennis International,05/23/2007,International,Outdoor,Clay,2nd Round,3,Monaco J.,Russell M.,47,71,730,548,6,3,6,1,,,,,,,2,0,Completed,1.14,5,1.22,4.1,1.2,4.25,1.217,5.2,1.18,4.6
30,Portschach,Hypo Group Tennis International,05/23/2007,International,Outdoor,Clay,2nd Round,3,Hewitt L.,Starace P.,16,53,1480,639,6,4,6,4,,,,,,,2,0,Completed,1.36,3,1.4,2.85,1.37,2.92,1.417,3.2,1.4,2.85
30,Portschach,Hypo Group Tennis International,05/24/2007,International,Outdoor,Clay,Quarterfinals,3,Monfils G.,Roddick A.,75,3,537,2930,7,5,6,3,,,,,,,2,0,Completed,3,1.36,2.85,1.4,2.53,1.48,2.99,1.457,2.65,1.45
30,Portschach,Hypo Group Tennis International,05/24/2007,International,Outdoor,Clay,Quarterfinals,3,Horna L.,Montanes A.,82,51,485,680,7,6,6,7,6,1,,,,,2,1,Completed,1.61,2.2,1.65,2.2,1.65,2.15,1.694,2.34,1.65,2.18
30,Portschach,Hypo Group Tennis International,05/24/2007,International,Outdoor,Clay,Quarterfinals,3,Hewitt L.,Hartfield D.,16,97,1480,426,6,2,6,2,,,,,,,2,0,Completed,1.11,6,1.12,6,1.17,4.67,1.147,7.2,1.14,5.4
30,Portschach,Hypo Group Tennis International,05/24/2007,International,Outdoor,Clay,Quarterfinals,3,Monaco J.,Davydenko N.,47,4,730,2905,6,2,6,7,6,4,,,,,2,1,Completed,3.25,1.33,3,1.37,2.92,1.37,3.65,1.351,3.15,1.34
30,Portschach,Hypo Group Tennis International,05/25/2007,International,Outdoor,Clay,Semifinals,3,Monfils G.,Hewitt L.,75,16,537,1480,6,4,7,5,,,,,,,2,0,Completed,4,1.22,3.85,1.25,3.35,1.3,4.05,1.299,3.7,1.26
30,Portschach,Hypo Group Tennis International,05/25/2007,International,Outdoor,Clay,Semifinals,3,Monaco J.,Horna L.,47,82,730,485,6,4,6,4,,,,,,,2,0,Completed,1.39,2.75,1.5,2.55,1.55,2.35,1.488,2.85,1.5,2.6
30,Portschach,Hypo Group Tennis International,05/26/2007,International,Outdoor,Clay,The Final,3,Monaco J.,Monfils G.,47,75,730,537,7,6,6,0,,,,,,,2,0,Completed,1.61,2.2,1.67,2.15,1.58,2.28,1.649,2.44,1.6,2.25
31,Paris,French Open,05/27/2007,Grand Slam,Outdoor,Clay,1st Round,5,Safin M.,Vicente F.,25,133,1095,324,6,1,6,3,6,1,,,,,3,0,Completed,1.12,5.5,1.16,5,1.13,5.5,1.166,6.41,1.16,5
31,Paris,French Open,05/27/2007,Grand Slam,Outdoor,Clay,1st Round,5,Starace P.,Minar I.,57,211,619,192,4,6,6,1,6,4,7,6,,,3,1,Completed,1.1,6.5,1.12,6,1.11,5.84,1.125,8.2,1.14,5.3
31,Paris,French Open,05/27/2007,Grand Slam,Outdoor,Clay,1st Round,5,Tipsarevic J.,Vemic D.,80,239,501,160,7,6,6,4,4,6,6,3,,,3,1,Completed,1.39,2.75,1.4,2.85,1.35,3.1,1.417,3.2,,
31,Paris,French Open,05/28/2007,Grand Slam,Outdoor,Clay,1st Round,5,Davydenko N.,Galvani S.,4,117,2840,352,6,3,6,1,6,1,,,,,3,0,Completed,1.02,12,1.04,10,1.03,10.5,1.017,40,1.02,18
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Ascione T.,Cilic M.,168,113,257,364,6,2,6,2,6,1,,,,,3,0,Completed,2.2,1.61,2.2,1.65,2.28,1.58,2.37,1.68,2.28,1.6
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Bolelli S.,Verkerk M.,75,717,538,21,6,1,6,4,6,4,,,,,3,0,Completed,1.2,4.33,1.2,4.4,1.17,4.67,1.222,5.11,1.16,5
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Canas G.,Hanescu V.,22,425,1272,70,6,3,6,1,6,4,,,,,3,0,Completed,1.06,8,1.06,8.5,1.07,7.48,1.075,11.75,1.08,7.5
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Melzer J.,Acasuso J.,30,46,920,735,6,4,7,5,6,4,,,,,3,0,Completed,2.75,1.4,3,1.37,2.92,1.37,3.04,1.446,3.2,1.33
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Monaco J.,Fognini F.,35,191,860,214,3,6,2,6,6,1,6,2,6,4,2,2,Completed,1.1,6.5,1.08,7.25,1.05,7.75,1.129,8.05,1.11,6.15
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Berlocq C.,Benneteau J.,97,36,424,835,6,7,7,5,6,2,6,3,,,3,1,Completed,4,1.22,4.1,1.22,4.45,1.18,5.09,1.223,4.5,1.19
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Wawrinka S.,Ramirez-Hidalgo R.,44,63,740,590,0,6,5,7,6,2,7,5,6,4,3,2,Completed,2.2,1.61,2.2,1.65,2.1,1.65,2.37,1.68,2.1,1.7
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Youzhny M.,Hernych J.,15,92,1685,454,,,,,,,,,,,0,0,Walkover,1.08,7,1.1,6.5,1.11,5.84,1.135,7.7,1.12,5.8
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Lapentti N.,Peya A.,65,98,568,423,6,1,6,4,2,1,,,,,2,0,Retired,1.36,3,1.33,3.2,1.42,2.75,1.385,3.4,1.35,3.1
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Koubek S.,Rochus C.,70,179,552,235,6,7,7,6,6,4,1,2,,,2,1,Retired,1.5,2.5,1.5,2.55,1.55,2.35,1.565,2.67,1.5,2.52
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Ljubicic I.,Clement A.,7,45,2260,740,6,1,7,5,7,6,,,,,3,0,Completed,1.38,2.87,1.48,2.6,1.45,2.6,1.465,2.95,1.4,2.9
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Eschauer W.,Sidorenko A.,93,304,442,115,6,3,3,6,6,3,5,4,,,2,1,Retired,1.28,3.5,1.25,3.85,1.25,3.67,1.267,4.44,1.28,3.6
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Federer R.,Russell M.,1,68,7515,557,6,4,6,2,6,4,,,,,3,0,Completed,1,17,1.01,14,1.01,11.5,1.015,48.5,1.02,18
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Robredo T.,Roitman S.,9,83,2100,484,6,3,6,4,6,2,,,,,3,0,Completed,1.07,7.5,1.06,8.5,1.05,8.5,1.06,14.25,1.05,10
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Volandri F.,Capdeville P.,34,115,872,360,6,3,7,5,6,3,,,,,3,0,Completed,1.14,5,1.16,5,1.13,5.5,1.192,5.7,1.15,5.2
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Economidis K.,Guccione C.,146,99,301,422,6,7,6,4,6,4,6,1,,,3,1,Completed,1.57,2.25,1.77,2,1.8,1.95,1.676,2.38,1.61,2.25
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Vassallo-Arguello M.,Falla A.,60,111,603,371,6,3,6,3,6,7,7,6,,,3,1,Completed,1.72,2,1.83,1.93,1.8,1.95,1.877,2.04,1.82,1.94
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Chela J.I.,Santoro F.,21,55,1275,621,6,7,6,0,6,3,6,3,,,3,1,Completed,1.14,5,1.16,5,1.17,4.67,1.176,6.18,1.16,4.95
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Monfils G.,Rochus O.,52,47,657,730,4,6,6,4,6,2,3,6,6,1,3,2,Completed,1.39,2.75,1.4,2.85,1.45,2.6,1.455,3,1.49,2.55
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Ferrero J.C.,Delic A.,20,69,1355,552,6,7,6,3,6,3,6,4,,,3,1,Completed,1.07,7.5,1.1,6.5,1.05,8.5,1.055,15.25,1.08,7.4
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Roger-Vasselin E.,Daniel M.,144,174,307,245,6,1,4,1,,,,,,,1,0,Retired,2.25,1.57,,,,,2.38,1.68,2.28,1.6
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Montcourt M.,Becker B.,130,43,335,744,6,3,6,1,6,3,,,,,3,0,Completed,1.61,2.2,1.55,2.4,1.55,2.4,1.575,2.64,1.63,2.22
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Verdasco F.,Haehnel J.,51,186,695,221,4,6,6,2,6,2,6,0,,,3,1,Completed,1.25,3.75,1.25,3.85,1.28,3.46,1.247,4.65,1.25,3.8
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Gasquet R.,Mahut N.,13,107,1900,395,6,3,6,2,6,2,,,,,3,0,Completed,1.07,7.5,1.06,8.5,1.07,7.48,1.077,11.5,1.06,8.5
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Llodra M.,Devilder N.,87,91,475,457,6,4,6,3,6,3,,,,,3,0,Completed,2.25,1.57,2.4,1.55,2.45,1.5,2.52,1.617,2.35,1.57
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Nalbandian D.,Lee H.T.,18,42,1415,766,6,2,6,1,3,6,6,3,,,3,1,Completed,1.11,6,1.16,5,1.17,4.67,1.195,5.63,1.2,4.35
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Almagro N.,Gimelstob J.,38,150,810,287,6,4,6,4,6,4,,,,,3,0,Completed,1.01,13,1.01,14,1.02,11.5,1.018,36,1.02,18
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Nieminen J.,Lopez F.,23,73,1170,546,6,2,6,4,7,6,,,,,3,0,Completed,1.28,3.5,1.25,3.85,1.3,3.34,1.273,4.36,1.25,3.8
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Tursunov D.,di Mauro A.,24,135,1150,321,6,3,6,4,3,6,6,3,,,3,1,Completed,1.57,2.25,1.57,2.35,1.6,2.3,1.709,2.31,1.54,2.4
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Vliegen K.,Udomchoke D.,74,103,544,408,6,2,6,4,6,3,,,,,3,0,Completed,1.22,4,1.25,3.85,1.21,4.06,1.282,4.24,1.25,3.8
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Baghdatis M.,Grosjean S.,19,62,1375,593,6,3,6,2,6,4,,,,,3,0,Completed,1.66,2.1,1.77,2,1.7,2.1,1.84,2.09,1.77,2
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Montanes A.,Soderling R.,50,28,715,965,7,6,4,1,,,,,,,1,0,Retired,2.75,1.39,2.85,1.4,2.85,1.4,2.85,1.488,1.4,2.88
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Patience O.,Eysseric J.,129,820,337,15,6,1,3,6,6,2,6,4,,,3,1,Completed,1.2,3.95,1.25,3.85,1.25,3.9,1.25,4.66,1.23,4
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Andreev I.,Roddick A.,125,3,340,2930,3,6,6,4,6,3,6,4,,,3,1,Completed,1.53,2.37,1.5,2.55,1.44,2.67,1.546,2.73,1.48,2.58
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Massu N.,Horna L.,49,82,715,485,6,4,7,5,3,6,6,7,6,2,3,2,Completed,1.66,2.1,1.7,2.1,1.6,2.25,1.775,2.19,1.7,2.1
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Kohlschreiber P.,Dlouhy L.,32,96,890,429,6,2,3,6,7,5,4,6,17,15,3,2,Completed,1.22,4,1.2,4.4,1.2,4.25,1.243,4.72,1.23,4
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Hewitt L.,Mirnyi M.,16,54,1540,635,6,3,6,1,6,3,,,,,3,0,Completed,1.07,7.5,1.06,9,1.07,7.19,1.071,12,1.06,8.5
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Zabaleta M.,Calleri A.,88,29,473,955,6,4,6,7,7,6,7,5,,,3,1,Completed,3.25,1.33,3.2,1.33,3,1.35,3.6,1.357,,
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Gulbis E.,Henman T.,84,53,481,650,6,4,6,3,6,2,,,,,3,0,Completed,2.62,1.44,2.45,1.53,2.45,1.5,2.53,1.61,2.65,1.45
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Gaudio G.,Gicquel M.,72,41,550,776,3,6,6,3,3,6,6,4,6,3,3,2,Completed,2,1.72,2,1.77,2.03,1.73,2.28,1.725,2.08,1.72
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Navarro-Pastor I.,Pashanski B.,102,178,417,237,7,6,6,4,6,4,,,,,3,0,Completed,1.66,2.1,1.77,2,1.85,1.9,1.86,2.06,,
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Ulihrach B.,Hrbaty D.,199,27,205,1038,6,2,5,7,6,7,6,4,6,3,3,2,Completed,2.1,1.66,2,1.77,1.97,1.78,2.18,1.781,1.96,1.8
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Bjorkman J.,Luczak P.,39,127,805,340,6,7,5,7,6,3,6,3,6,1,3,2,Completed,2.75,1.4,3,1.37,2.92,1.37,3.46,1.376,2.95,1.38
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Recouderc L.,Querrey S.,306,67,115,557,7,6,2,6,6,0,6,7,6,3,3,2,Completed,2.1,1.66,2.3,1.6,2.45,1.5,2.47,1.64,2.44,1.53
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Hajek J.,Johansson T.,100,79,418,524,7,5,7,6,7,6,,,,,3,0,Completed,1.72,2,1.77,2,1.83,1.91,1.893,2.02,1.8,1.97
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Pless K.,Lu Y.H.,81,104,499,408,6,3,6,2,7,6,,,,,3,0,Completed,1.25,3.75,1.2,4.4,1.18,4.45,1.23,4.96,1.22,4.1
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Stepanek R.,Gonzalez F.,58,5,610,2810,6,2,6,2,6,4,,,,,3,0,Completed,1.14,5,1.16,5,1.17,4.67,1.232,4.91,1.15,5.2
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Simon G.,Spadea V.,56,66,620,565,2,6,6,4,6,4,6,3,,,3,1,Completed,1.3,3.39,1.3,3.4,1.32,3.22,1.35,3.66,1.28,3.5
31,Paris,French Open,05/29/2007,Grand Slam,Outdoor,Clay,1st Round,5,Mathieu P.H.,Mayer F.,40,37,800,818,6,3,6,4,6,2,,,,,3,0,Completed,1.22,4,1.23,4.1,1.23,3.89,1.215,5.25,1.23,4
